ID,Category,Latitude,Longitude
4597,C,30.3766965,-94.824547
4598,A,41.73198844,-87.36272066
4599,C,30.28373753,-94.88070317
4600,D,34.50089042,-117.1672276
4601,C,30.25901908,-94.75484722
4602,C,30.55037835,-94.60639125
4603,A,29.78566619,-95.19004191
4604,C,30.36560522,-94.50269078
4605,C,42.22846354,-87.24969936
4606,C,42.02679952,-87.38926848
4607,C,42.28703577,-87.08518283
4608,D,30.64633789,-94.41466411
4609,B,42.00949114,-87.46020986
4610,B,42.3440078,-87.3301972
4611,D,30.61217175,-94.39368725
4612,C,42.63227222,-87.06251738
4613,C,42.46141714,-87.28790026
4614,A,41.8392427,-87.4560546
4615,D,30.59482422,-94.53860178
4616,A,29.8551715,-95.18767067
4617,B,30.17871416,-94.83124484
4618,A,41.71964859,-87.46159041
4619,C,30.36663107,-94.78776813
4620,A,29.90676228,-95.24412262
4621,C,42.35140146,-86.97190354
4622,D,42.59448071,-86.84393429
4623,D,42.39831412,-86.87215308
4624,C,43.21208236,-95.68289964
4625,B,42.11461329,-87.27561701
4626,B,30.29994754,-95.0518996
4627,A,29.90462802,-94.93175898
4628,A,41.68376989,-87.85609901
4629,D,42.45640755,-86.75311345
4630,A,29.93161265,-95.23233307
4631,C,42.08154784,-87.03841776
4632,A,41.79194579,-87.56489141
4633,A,29.73768623,-95.36462777
4634,B,41.9688823,-87.5378662
4635,A,33.69004272,-81.91533728
4636,B,30.04262721,-95.17524889
4637,B,35.30853259,-84.88696731
4638,B,42.05449914,-87.32968486
4639,B,42.2243966,-87.4337044
4640,A,42.06157287,-87.74269383
4641,C,42.35120937,-87.06436533
4642,C,36.68660422,-114.4744328
4643,C,36.82870516,-114.4315918
4644,C,35.50807464,-84.05129526
4645,D,36.07604719,-80.20323311
4646,A,35.21137914,-80.53359666
4647,B,33.88338632,-81.75616648
4648,C,35.17706519,-83.71844921
4649,C,33.97895298,-81.45572442
4650,D,36.36419142,-79.63864758
4651,D,39.68464496,-76.71392104
4652,B,39.10292134,-76.91115355
4653,C,39.44064647,-76.41085653
4654,A,35.75388048,-80.33432662
4655,D,36.27642672,-80.22997798
4656,D,37.06006848,-114.3400215
4657,D,36.53912771,-79.62561829
4658,A,36.21028242,-115.0858906
4659,B,36.59535986,-114.5861261
4660,B,36.56754401,-114.875137
4661,C,36.69901439,-114.6003356
4662,D,37.0635171,-114.3652935
4663,C,36.70916866,-114.3116803
4664,A,36.45866439,-115.1263476
4665,A,36.24542229,-115.2530787
4666,B,36.70825276,-114.8113852
4667,C,36.91650439,-114.5386756
4668,D,37.02179829,-114.3193217
4669,C,36.64118952,-114.6124955
4670,D,36.93125212,-114.1911819
4671,A,45.11878739,-92.72522011
4672,D,37.02117344,-114.1875786
4673,C,33.55562515,-96.64956355
4674,D,36.91757494,-114.4167826
4675,A,33.67507774,-84.41477226
4676,C,34.03271628,-83.70287872
4677,A,38.76267693,-90.22754517
4678,C,35.75010478,-117.8484124
4679,D,34.55301709,-83.38681291
4680,C,39.37152623,-90.08558247
4681,C,34.84103232,-83.59703168
4682,B,34.24893666,-83.49032584
4683,D,41.30239981,-93.90575509
4684,D,45.74667271,-92.04530729
4685,B,45.27051836,-92.72296804
4686,A,45.16345091,-93.16089179
4687,A,38.81094969,-93.14343211
4688,B,34.81777765,-118.0692895
4689,D,42.81541459,-87.29692541
4690,C,42.19069545,-87.56915955
4691,C,45.69162251,-92.50633609
4692,C,45.5299808,-92.3208255
4693,A,37.57253903,-121.992115
4694,D,39.65470915,-89.83363855
4695,A,38.24114073,-90.36286397
4696,A,39.06932113,-90.19588187
4697,D,39.58045544,-89.93038546
4698,B,37.94860556,-121.6873354
4699,D,43.96031023,-92.40809367
4700,B,37.86739156,-121.6688104
4701,A,34.87155656,-117.9791401
4702,C,39.14229529,-89.85586371
4703,D,39.35525387,-89.46157033
4704,B,34.15169225,-111.7362148
4705,C,45.41003923,-92.58038947
4706,D,39.58659314,-89.49764586
4707,D,39.54339094,-89.66615506
4708,D,39.52007047,-89.67044953
4709,A,38.91005531,-90.77926584
4710,C,39.25046731,-89.95898319
4711,B,45.49150423,-92.54168977
4712,D,39.56119057,-89.50554143
4713,D,38.24859917,-121.2446041
4714,A,32.83470194,-116.7607721
4715,A,42.12553178,-87.81011722
4716,C,42.59580852,-87.27553048
4717,A,41.9724365,-88.04620779
4718,C,42.47275588,-87.34614552
4719,C,42.49643919,-87.63420601
4720,C,42.39976565,-87.35013835
4721,D,42.76683222,-87.27243209
4722,A,38.56648798,-90.24609902
4723,C,42.45486219,-87.46498671
4724,C,42.58150356,-87.25925434
4725,D,42.94367996,-87.18034114
4726,D,42.7778474,-87.1852491
4727,B,42.31444418,-87.88062082
4728,A,34.11733674,-117.8398843
4729,B,42.46648335,-87.71539265
4730,B,41.27907461,-72.70006439
4731,A,38.48772689,-90.50908701
4732,B,34.35594656,-117.6303964
4733,C,39.3319253,-89.8226832
4734,A,42.1403573,-87.8887924
4735,A,41.89578855,-87.93824645
4736,A,38.62805925,-90.12492795
4737,C,39.16382555,-89.92917645
4738,A,41.82040368,-88.04032792
4739,C,42.50107227,-87.22391155
4740,A,42.24612586,-87.65626284
4741,D,42.81751447,-87.26247643
4742,B,34.56080879,-117.4362662
4743,A,37.46714449,-95.13152321
4744,D,34.56439521,-111.2055778
4745,D,42.52456239,-87.51824211
4746,B,34.38721871,-117.6072068
4747,D,42.60659111,-87.49304329
4748,C,42.37833436,-87.29032164
4749,C,37.89803274,-95.03485896
4750,A,42.35117233,-87.67554467
4751,D,34.77712507,-111.1394409
4752,D,43.77934964,-85.15597006
4753,D,39.67913747,-89.17282153
4754,C,43.65740172,-85.06004328
4755,B,38.99358715,-89.74890285
4756,B,38.89444132,-89.84053778
4757,B,37.91020889,-88.78329661
4758,D,33.8542499,-115.9323771
4759,D,37.03446642,-85.98875658
4760,C,39.30232015,-89.27664085
4761,A,38.97001661,-89.69465619
4762,C,43.11169865,-70.30395605
4763,D,43.37886332,-70.04353468
4764,C,39.51260949,-89.21725151
4765,B,42.64945898,-70.74945802
4766,C,39.38504384,-89.38256016
4767,D,43.08041081,-70.14211219
4768,A,42.40733493,-71.03308057
4769,C,43.05184186,-70.27688514
4770,C,42.99041306,-70.37871794
4771,D,43.8159956,-84.6622974
4772,C,43.10655329,-70.38156161
4773,C,43.1949984,-70.2667115
4774,A,42.56489418,-70.82446882
4775,C,42.91081217,-70.62800793
4776,B,42.67891482,-70.81201918
4777,D,43.97520161,-85.31148439
4778,C,43.75940387,-84.98939413
4779,C,37.05899942,-85.96645658
4780,A,42.35379198,-71.01545292
4781,D,43.19564319,-70.17953181
4782,C,36.74559271,-86.10363129
4783,A,36.19294287,-86.81603913
4784,A,36.04533437,-86.73963963
4785,D,40.67977907,-74.94855093
4786,D,41.00901841,-82.12974669
4787,D,45.9349436,-92.3357104
4788,C,36.56736588,-86.19331362
4789,A,42.96616074,-85.52340326
4790,A,40.24817573,-82.58245997
4791,B,36.50970577,-86.32974923
4792,B,45.26450829,-92.92813471
4793,B,40.33957089,-82.35043301
4794,C,36.98909779,-86.03494121
4795,A,45.24813787,-93.01515613
4796,A,45.13722024,-93.00149676
4797,A,45.06481299,-93.10968301
4798,A,39.91362423,-75.34655187
4799,C,36.84060989,-85.90374451
4800,A,40.14103025,-82.96138005
4801,C,36.61159893,-86.38902507
4802,B,45.29216532,-92.89407168
4803,A,36.2017343,-86.718872
4804,C,40.85511552,-74.60023148
4805,C,40.80446234,-82.27678606
4806,A,44.95617139,-93.20631876
4807,A,40.61090543,-75.4920141
4808,D,41.00132352,-74.47812748
4809,A,40.71650878,-75.21510522
4810,B,39.49879728,-74.39094472
4811,C,41.00024677,-73.81278213
4812,C,40.86674022,-74.85084178
4813,C,43.5424486,-88.6163564
4814,B,40.21809655,-75.16560162
4815,A,42.76435312,-88.95886288
4816,D,40.83419562,-73.97958738
4817,C,43.77572547,-88.86606453
4818,A,40.1106069,-75.1261091
4819,C,42.73624148,-76.45727852
4820,D,44.00615429,-90.18759728
4821,B,43.5134213,-88.9588227
4822,C,43.16610837,-88.41901663
4823,A,43.41690593,-89.02506707
4824,C,38.0519366,-84.1964474
4825,A,43.60849243,-96.67718937
4826,A,42.71728465,-82.70371635
4827,A,43.00759776,-71.20998224
4828,C,43.85924828,-76.93708772
4829,A,42.17013734,-75.83369736
4830,C,43.82245149,-70.27532911
4831,D,34.37344793,-111.2809311
4832,B,43.27305853,-71.95449147
4833,A,43.19015036,-70.73362164
4834,B,33.92648014,-111.6605709
4835,B,37.45016222,-83.58694778
4836,A,32.5591008,-106.4926229
4837,C,33.10115126,-89.41097114
4838,B,42.8689875,-82.4978065
4839,B,42.87347682,-82.60526118
4840,C,43.15928015,-82.42771825
4841,C,43.75385596,-70.35156004
4842,C,32.79013483,-89.65569507
4843,C,43.19002675,-82.21806025
4844,B,42.85167774,-82.61837936
4845,A,31.74049099,-88.58082951
4846,C,43.06255864,-82.42628406
4847,A,42.79302935,-82.81257335
4848,D,43.31514764,-82.07298206
4849,B,42.93575083,-82.69870517
4850,A,43.13017124,-77.79530876
4851,C,43.15434149,-82.30953581
4852,D,43.49145767,-81.97579233
4853,C,43.04633484,-82.48429086
4854,A,42.73551539,-82.82405361
4855,C,43.99606488,-76.76934012
4856,A,32.55795798,-106.5061375
4857,C,32.92362655,-106.191711
4858,C,42.27321225,-85.58836775
4859,A,34.87426887,-96.56985303
4860,B,39.00607934,-91.77867746
4861,B,33.11938543,-107.9200486
4862,B,34.81670516,-102.8003055
4863,A,37.60467141,-89.25427589
4864,D,42.65479602,-85.11706398
4865,A,36.94068969,-89.52053411
4866,C,42.10858795,-90.36571475
4867,C,34.08686412,-104.8660058
4868,B,41.97270382,-85.65184498
4869,C,39.69892243,-91.58671757
4870,A,34.14011326,-117.8635727
4871,D,39.92364633,-76.71173567
4872,A,41.53158794,-75.62664706
4873,C,42.09779195,-90.01045925
4874,C,43.24315267,-89.96573133
4875,A,36.87333621,-119.6400742
4876,C,34.49549014,-117.4677289
4877,C,34.65123939,-117.3952186
4878,C,27.00584183,-79.61127717
4879,B,26.99311972,-79.77144828
4880,C,27.31195269,-79.35161601
4881,A,26.48952926,-80.09014234
4882,A,26.90298258,-79.94105342
4883,A,34.15268297,-117.9283088
4884,A,26.80431081,-80.03421019
4885,A,26.6919839,-79.9441041
4886,C,28.55396196,-81.99092604
4887,C,27.2195449,-79.4028965
4888,D,27.73564544,-79.24110536
4889,B,34.28533031,-117.6689537
4890,B,41.90766815,-90.23178905
4891,A,26.54774771,-80.00505729
4892,D,42.77505566,-89.25606624
4893,D,27.40712149,-79.09151751
4894,B,27.29469921,-79.64073579
4895,D,27.67653269,-79.18571831
4896,A,33.86601989,-118.1382314
4897,C,27.27078102,-79.46739198
4898,B,26.84832328,-79.72330632
4899,A,26.81564423,-79.82074677
4900,A,26.90408395,-79.85410105
4901,B,27.14817843,-79.71273477
4902,D,27.54689933,-79.80688077
4903,B,27.10479765,-79.70167535
4904,C,27.24302588,-79.49434132
4905,D,27.27090124,-79.31344976
4906,B,44.93576259,-122.7820743
4907,C,33.49843731,-111.1038461
4908,A,32.52631774,-110.8510933
4909,A,36.44064088,-119.1653697
4910,A,36.81170064,-119.7540084
4911,C,45.61942132,-123.3808127
4912,D,37.67031717,-118.8512597
4913,D,38.1179181,-79.1225098
4914,A,36.9243173,-119.5663354
4915,A,39.55061096,-121.5009982
4916,B,39.51542606,-121.0548601
4917,D,39.65440144,-76.87426756
4918,A,39.35924855,-121.3789663
4919,B,33.25376106,-111.3050639
4920,C,41.34267441,-73.06166759
4921,A,33.07906892,-112.0388301
4922,B,32.84974009,-110.5346939
4923,A,33.00674811,-111.6605356
4924,A,31.71883546,-110.1133675
4925,D,40.07632132,-83.98487968
4926,D,43.58574528,-72.83519772
4927,C,33.19169505,-110.2005809
4928,B,33.48899491,-111.0326911
4929,C,43.00316976,-83.68549664
4930,A,42.82335534,-73.75839766
4931,B,41.14980859,-73.09975141
4932,C,43.40868223,-83.82266777
4933,A,41.84394787,-93.49774923
4934,D,41.54727906,-72.59927774
4935,B,38.16055341,-121.8217246
4936,B,46.66210439,-118.7105955
4937,C,42.33182958,-92.91936302
4938,C,42.25498776,-93.11717324
4939,C,42.48188418,-92.85631462
4940,A,46.3717098,-119.1205639
4941,D,42.85874798,-92.81146422
4942,A,39.438171,-84.350569
4943,A,30.65909077,-97.44502363
4944,A,41.85990973,-93.58995727
4945,C,39.84692766,-83.95716864
4946,C,41.94694031,-92.98038249
4947,C,39.75113091,-83.86644909
4948,A,39.24479883,-84.36319387
4949,D,31.27852064,-96.77791136
4950,A,39.32560935,-84.40841865
4951,B,30.55925396,-97.46446324
4952,A,39.36484213,-84.34660727
4953,A,39.33846479,-84.33729521
4954,A,42.3481117,-71.7235943
4955,A,39.34150465,-84.34368335
4956,B,30.68314083,-97.37605417
4957,B,41.07708631,-73.20621669
4958,C,31.07654665,-97.28946135
4959,D,31.21067033,-96.87933477
4960,A,41.63516411,-93.57538489
4961,C,30.9189279,-97.0511711
4962,B,42.05944217,-93.04919883
4963,B,39.44174516,-84.19699081
4964,D,40.18194975,-83.42617425
4965,A,30.53608702,-97.56285598
4966,A,39.28730059,-84.32274841
4967,A,39.16503047,-84.31668053
4968,C,42.7098269,-70.849397
4969,C,40.07953083,-83.77966897
4970,A,30.33569872,-97.63432528
4971,A,30.21664217,-97.82943083
4972,D,40.2943645,-83.2651625
4973,B,30.83735569,-97.44461231
4974,B,39.648907,-84.1422
4975,D,40.1316623,-83.7150957
4976,C,30.84797409,-97.14918091
4977,D,40.12192096,-83.42861384
4978,B,30.77052761,-97.36537889
4979,D,31.30571859,-96.86151441
4980,D,31.14478281,-96.92888319
4981,A,40.80098521,-73.58459979
4982,A,30.61459826,-97.60879101
4983,C,30.94263104,-97.12074496
4984,B,30.67784984,-97.63147916
4985,A,39.17425526,-84.40015374
4986,B,30.22492482,-97.32852768
4987,C,30.98551131,-97.10747199
4988,A,30.53354517,-97.78181883
4989,B,38.2304587,-121.9075123
4990,C,39.92723952,-83.57511448
4991,A,37.96417849,-122.2794416
4992,C,38.58841611,-121.5110442
4993,C,30.92429433,-97.11908477
4994,B,38.25464976,-121.7523369
4995,C,38.28388804,-121.7714559
4996,A,37.98647865,-122.2949873
4997,D,31.37180692,-96.88501908
4998,D,31.36769728,-96.97813732
4999,C,47.24351307,-119.9204895
5000,D,48.61536004,-116.348317
5001,C,31.16697002,-97.24137158
5002,A,39.48207544,-84.12733156
5003,A,37.5083167,-121.8598268
5004,A,38.17271277,-122.1207547
5005,A,47.3283249,-119.0813651
5006,A,42.65420914,-94.00896676
5007,B,47.92626962,-119.8359315
5008,C,48.43007038,-116.4657426
5009,B,38.35060874,-121.7746517
5010,C,39.64495208,-84.08836892
5011,A,38.10161313,-122.0375239
5012,C,38.35497715,-121.6505719
5013,A,47.86782285,-117.2112331
5014,A,39.57356641,-84.37187029
5015,C,39.95795046,-83.91286054
5016,C,42.27438203,-70.31715997
5017,D,43.09041385,-70.92944415
5018,D,31.1067672,-96.8835228
5019,D,46.88575869,-117.5087813
5020,A,30.5838048,-97.5452472
5021,B,48.17494397,-116.9282189
5022,C,48.2830002,-116.8589498
5023,B,30.93876871,-97.24930649
5024,C,42.8428373,-71.2397327
5025,B,42.39987021,-71.52533479
5026,A,42.58407095,-71.13809505
5027,D,43.24496994,-70.61167106
5028,D,48.4422433,-116.5883157
5029,A,42.28051423,-71.27954077
5030,C,48.47953175,-116.6386476
5031,B,42.32367824,-70.67175956
5032,A,37.98031761,-121.7925223
5033,B,42.02940866,-70.81866534
5034,A,44.56323373,-93.01036287
5035,C,30.98685157,-97.21741443
5036,B,42.39056795,-70.83441805
5037,A,44.28821021,-93.85414879
5038,A,37.7751226,-121.9993534
5039,B,44.05354892,-92.95876208
5040,A,43.7927937,-94.3059673
5041,A,45.79637319,-122.3984488
5042,A,35.3900831,-106.5083129
5043,A,42.12619218,-71.20681072
5044,C,42.37889266,-69.48265234
5045,B,37.20685993,-107.7075767
5046,C,36.37499489,-105.2744576
5047,D,44.9293243,-90.7262013
5048,C,35.79938737,-105.8415286
5049,A,35.5834868,-106.2796122
5050,A,35.1740995,-106.0788347
5051,D,36.20328966,-105.6945573
5052,B,35.39804087,-106.2065869
5053,D,36.10280031,-105.6187005
5054,A,35.23030619,-106.4138052
5055,B,38.66084476,-84.40429824
5056,C,35.83871401,-105.929129
5057,C,46.14267166,-122.1318723
5058,C,35.62371928,-106.0884946
5059,A,35.20316655,-106.6192938
5060,C,35.76824566,-105.9055404
5061,A,34.97387382,-92.10195818
5062,C,44.75883657,-93.41215943
5063,B,45.78145667,-122.2548063
5064,C,45.93150645,-122.0381075
5065,A,45.64326525,-122.4267448
5066,D,30.70234542,-89.22874321
5067,B,45.98838752,-122.3897415
5068,B,35.64435434,-106.2665422
5069,D,46.31488679,-121.7978572
5070,C,46.16154155,-122.2803131
5071,D,46.47243828,-121.4930427
5072,D,46.33941651,-121.5741945
5073,C,46.25133025,-121.8506878
5074,A,45.66056453,-122.4031334
5075,B,45.31520288,-122.6212059
5076,B,45.94750332,-122.2709537
5077,C,46.19447841,-121.9444466
5078,D,38.89693585,-84.85779815
5079,C,38.63793663,-85.33569237
5080,C,38.98302634,-84.84211566
5081,C,38.75319512,-85.23081788
5082,A,38.29964354,-85.58804836
5083,A,38.23744078,-85.46901922
5084,D,39.08786494,-84.87604706
5085,B,38.58638996,-85.22323004
5086,A,38.33937435,-85.66162165
5087,A,29.9704046,-89.8877759
5088,C,38.88742991,-84.97405509
5089,D,38.99878035,-85.04477165
5090,C,35.6280653,-91.436672
5091,C,35.63663078,-91.92123322
5092,A,38.35219648,-85.46659852
5093,D,35.7046854,-91.3298196
5094,B,34.85303632,-92.75616368
5095,C,35.1367543,-92.3889563
5096,B,45.75201886,-122.5149682
5097,C,38.77258557,-85.16657443
5098,D,42.76552221,-80.08497179
5099,A,34.80418431,-92.25146799
5100,C,36.78712954,-93.93097146
5101,C,33.65125906,-82.82362994
5102,A,32.89817462,-83.36169738
5103,C,40.55301315,-75.02580875
5104,C,40.77508498,-74.76780632
5105,A,41.43549955,-81.71856795
5106,C,37.89222512,-112.5946395
5107,C,42.07460445,-80.87075725
5108,A,41.49621991,-81.86297409
5109,C,41.84620785,-81.21648305
5110,C,42.03605002,-80.79224298
5111,D,42.37652238,-81.03000622
5112,C,42.27553602,-80.69913738
5113,C,48.13190054,-121.5664981
5114,C,42.46324631,-80.51859869
5115,A,41.51509034,-82.09617476
5116,B,41.92346604,-81.12406936
5117,A,41.58498039,-81.92925941
5118,B,41.93605859,-81.05943641
5119,D,42.3781754,-80.7699181
5120,A,41.44038202,-81.88185858
5121,D,42.28763515,-81.02817685
5122,C,38.78626524,-77.78040576
5123,D,42.56828064,-80.49837336
5124,D,38.57918184,-112.160963
5125,D,38.1497924,-78.4251481
5126,A,47.95053271,-121.9654973
5127,B,32.45314125,-101.6415497
5128,B,48.33355759,-121.8085584
5129,C,38.16859898,-78.39240732
5130,C,42.21977194,-80.81656896
5131,C,37.90593866,-92.51687044
5132,A,32.10240074,-102.1409817
5133,D,48.66435956,-121.1898484
5134,C,35.69650285,-84.29702715
5135,A,48.06529365,-122.0888323
5136,A,47.93629839,-122.1502116
5137,D,37.94850532,-93.63408768
5138,A,47.87292913,-122.2219209
5139,B,48.29786311,-121.837675
5140,D,48.45349606,-121.3176131
5141,D,35.94860987,-84.31566433
5142,D,37.38955582,-81.65098968
5143,C,37.09501666,-81.95915745
5144,B,48.32481096,-121.86429
5145,A,35.27403035,-85.11538865
5146,A,35.12290494,-85.28749706
5147,C,42.31826146,-82.95254934
5148,C,36.92993559,-83.57665791
5149,C,42.3422641,-82.7885329
5150,A,47.97432748,-122.2254525
5151,D,42.52415795,-82.78828435
5152,A,35.20447974,-84.83951526
5153,A,36.7033809,-82.2921558
5154,C,37.04639482,-81.52499018
5155,C,48.55400543,-121.4630759
5156,D,48.54511375,-121.0374762
5157,B,43.54741189,-87.39923621
5158,C,42.77243538,-72.06689262
5159,B,41.24357543,-83.65313987
5160,A,36.42496558,-83.10046762
5161,B,37.04183177,-93.02705613
5162,A,37.39451867,-94.05750133
5163,A,38.1381561,-122.405829
5164,A,37.73809423,-92.59715807
5165,A,40.58981052,-79.81173648
5166,C,43.87274086,-87.29056114
5167,A,43.28596662,-87.81322538
5168,A,43.06621255,-87.86118015
5169,B,43.4742292,-87.5932933
5170,C,43.71007747,-87.39041613
5171,D,43.97468869,-86.91249681
5172,C,43.62372145,-87.37364355
5173,D,43.92524341,-86.90274859
5174,D,43.08747253,-71.61718547
5175,C,43.68794985,-87.34218365
5176,D,43.79323381,-87.11366719
5177,D,42.93212753,-71.93299827
5178,C,42.93723764,-71.70184336
5179,C,42.69455097,-71.88368681
5180,B,42.46784172,-72.24204328
5181,C,42.71992068,-72.05208432
5182,B,43.41104603,-87.59764197
5183,D,43.73241425,-87.05360275
5184,A,43.16781371,-87.81047629
5185,B,42.50081002,-72.21920808
5186,A,43.02868071,-87.76375229
5187,D,41.42472574,-78.94219126
5188,A,43.1899332,-87.9834178
5189,D,42.95916642,-71.68441778
5190,B,40.88993039,-79.62192191
5191,A,42.46584197,-72.49689083
5192,C,43.67021012,-87.47035188
5193,D,41.17916626,-79.12780554
5194,B,43.64404936,-87.44270864
5195,C,43.72541461,-87.24894559
5196,C,41.25350278,-79.04849512
5197,D,41.44150007,-79.29737793
5198,D,43.79869171,-87.13569929
5199,A,43.25816812,-87.78246088
5200,C,43.56805036,-87.50639364
5201,C,39.27652522,-75.55783988
5202,A,39.74342888,-76.21518762
5203,B,39.98443102,-75.43313978
5204,C,40.18463889,-76.17173311
5205,A,38.64675779,-76.50756551
5206,A,38.52271794,-76.29345996
5207,C,39.82792177,-75.54258843
5208,D,40.24576316,-75.83301344
5209,A,39.87023965,-75.76955485
5210,C,29.96547072,-94.14026728
5211,D,40.4240053,-75.1331546
5212,B,30.28101461,-93.59401599
5213,A,29.4637206,-94.8720171
5214,A,37.57587941,-121.8246366
5215,C,30.82342424,-93.46049776
5216,A,37.39107035,-121.8519967
5217,D,30.92660579,-93.27103851
5218,A,37.49216679,-121.7449742
5219,B,37.61566997,-121.595438
5220,C,37.94567411,-121.235894
5221,A,28.70223868,-81.31244578
5222,C,37.86138462,-121.4518894
5223,A,37.38904763,-121.8190264
5224,B,29.00104,-80.903122
5225,D,29.59419459,-80.52921541
5226,B,28.81420702,-81.06006698
5227,B,28.70637596,-81.11645234
5228,C,29.25719336,-80.58501664
5229,C,38.09643044,-121.0237636
5230,A,28.63704125,-81.29015775
5231,A,28.62770178,-81.39328722
5232,C,28.89351041,-80.82673299
5233,C,29.2548762,-80.6292568
5234,B,28.8625247,-81.0743343
5235,A,28.54441619,-81.11080901
