,ID,Category,Latitude,Longitude,great_circle_distance,Origin: ID,Origin: Category,Origin: Latitude,Origin: Longitude
2746,3395,A,37.96186662,-82.50284238,0.0,3395,A,37.96186662,-82.50284238
2750,3400,A,39.02512085,-76.94892515,0.0,3400,A,39.02512085,-76.94892515
2751,3401,A,29.80160004,-94.93894366,0.0,3401,A,29.80160004,-94.93894366
2752,3402,A,34.67577474,-86.47298616,0.0,3402,A,34.67577474,-86.47298616
2754,3405,A,35.5937153,-81.1224075,0.0,3405,A,35.5937153,-81.1224075
2756,3407,A,41.04931318,-73.76317482,0.0,3407,A,41.04931318,-73.76317482
2759,3411,A,42.09821075,-87.69323489,0.0,3411,A,42.09821075,-87.69323489
2761,3413,A,36.82826594,-76.16990646,0.0,3413,A,36.82826594,-76.16990646
2762,3414,A,38.34757038,-77.41298762,0.0,3414,A,38.34757038,-77.41298762
2763,3416,A,35.65871683,-106.0133133,0.0,3416,A,35.65871683,-106.0133133
2765,3419,A,39.95230392,-75.35483708,0.0,3419,A,39.95230392,-75.35483708
2767,3421,A,43.66939333,-116.2177584,0.0,3421,A,43.66939333,-116.2177584
2772,3426,A,41.01496445,-73.79827225,0.0,3426,A,41.01496445,-73.79827225
2773,3427,A,19.77551793,-154.9878164,0.0,3427,A,19.77551793,-154.9878164
2775,3430,A,45.42520112,-122.6015179,0.0,3430,A,45.42520112,-122.6015179
2778,3437,A,32.83367971,-84.57357929,0.0,3437,A,32.83367971,-84.57357929
2780,3439,A,40.56950441,-74.55401359,0.0,3439,A,40.56950441,-74.55401359
2786,3445,A,27.17460336,-82.42230414,0.0,3445,A,27.17460336,-82.42230414
2787,3446,A,34.91385793,-77.31445677,0.0,3446,A,34.91385793,-77.31445677
2788,3447,A,34.3280349,-77.6979751,0.0,3447,A,34.3280349,-77.6979751
2800,3464,A,42.42090666,-71.02732124,0.0,3464,A,42.42090666,-71.02732124
2801,3465,A,40.22061653,-74.26278547,0.0,3465,A,40.22061653,-74.26278547
2802,3467,A,40.38524893,-80.01383707,0.0,3467,A,40.38524893,-80.01383707
2808,3478,A,39.12036351,-77.42103849,0.0,3478,A,39.12036351,-77.42103849
2810,3480,A,35.41330987,-119.035639,0.0,3480,A,35.41330987,-119.035639
2813,3483,A,44.71305877,-92.43795223,0.0,3483,A,44.71305877,-92.43795223
2818,3489,A,45.20092177,-93.05117923,0.0,3489,A,45.20092177,-93.05117923
2819,3490,A,40.36561137,-74.56140863,0.0,3490,A,40.36561137,-74.56140863
2820,3491,A,33.63248111,-111.9725209,0.0,3491,A,33.63248111,-111.9725209
2824,3496,A,30.69245021,-97.54327509,0.0,3496,A,30.69245021,-97.54327509
2825,3497,A,41.58964571,-93.73872969,0.0,3497,A,41.58964571,-93.73872969
2826,3498,A,30.02753798,-90.11705102,0.0,3498,A,30.02753798,-90.11705102
2830,3502,A,43.26532746,-87.68733194,0.0,3502,A,43.26532746,-87.68733194
2834,3507,A,35.75411217,-97.27080883,0.0,3507,A,35.75411217,-97.27080883
2835,3508,A,45.70262306,-122.5698019,0.0,3508,A,45.70262306,-122.5698019
2837,3511,A,28.61899482,-81.76374068,0.0,3511,A,28.61899482,-81.76374068
2841,3516,A,39.31874455,-75.30735645,0.0,3516,A,39.31874455,-75.30735645
2844,3520,A,39.46634802,-75.61664268,0.0,3520,A,39.46634802,-75.61664268
2845,3521,A,38.59579119,-74.99141581,0.0,3521,A,38.59579119,-74.99141581
2847,3523,A,40.04304952,-75.32020436,0.0,3523,A,40.04304952,-75.32020436
2850,3526,A,39.45086742,-75.70140708,0.0,3526,A,39.45086742,-75.70140708
2854,3531,A,39.74331382,-75.62925718,0.0,3531,A,39.74331382,-75.62925718
2855,3534,A,39.85277232,-75.41598068,0.0,3534,A,39.85277232,-75.41598068
2856,3535,A,38.82851999,-75.27656181,0.0,3535,A,38.82851999,-75.27656181
2858,3537,A,39.95682174,-75.47492716,0.0,3537,A,39.95682174,-75.47492716
2867,3548,A,38.61512972,-75.26436298,0.0,3548,A,38.61512972,-75.26436298
2868,3549,A,39.75906622,-75.56080378,0.0,3549,A,39.75906622,-75.56080378
2871,3552,A,39.69568254,-75.74944246,0.0,3552,A,39.69568254,-75.74944246
2873,3555,A,36.16837302,-77.62348598,0.0,3555,A,36.16837302,-77.62348598
2875,3557,A,39.95674925,-89.50983975,0.0,3557,A,39.95674925,-89.50983975
2876,3559,A,40.80354798,-73.99423302,0.0,3559,A,40.80354798,-73.99423302
2878,3562,A,33.18436543,-96.53587657,0.0,3562,A,33.18436543,-96.53587657
2888,3572,A,48.63321528,-122.1742347,0.0,3572,A,48.63321528,-122.1742347
2890,3574,A,31.50701331,-86.30883169,0.0,3574,A,31.50701331,-86.30883169
2893,3577,A,41.31072056,-73.82947883,0.0,3577,A,41.31072056,-73.82947883
2895,3580,A,40.91266776,-111.8462831,0.0,3580,A,40.91266776,-111.8462831
2896,3584,A,38.56644302,-82.30843388,0.0,3584,A,38.56644302,-82.30843388
2897,3585,A,38.00825215,-80.96343985,0.0,3585,A,38.00825215,-80.96343985
2900,3588,A,43.51099204,-116.3799614,0.0,3588,A,43.51099204,-116.3799614
2910,3601,A,42.03509386,-91.65658514,0.0,3601,A,42.03509386,-91.65658514
2914,3606,A,44.30487274,-88.28456436,0.0,3606,A,44.30487274,-88.28456436
2915,3607,A,35.20264948,-89.75092852,0.0,3607,A,35.20264948,-89.75092852
2919,3612,A,42.20083463,-87.84912037,0.0,3612,A,42.20083463,-87.84912037
2923,3616,A,33.06300731,-97.08988869,0.0,3616,A,33.06300731,-97.08988869
2929,3624,A,40.63243672,-73.96565348,0.0,3624,A,40.63243672,-73.96565348
2931,3628,A,42.79330583,-78.21494298,0.0,3628,A,42.79330583,-78.21494298
2934,3631,A,45.08910427,-93.04662583,0.0,3631,A,45.08910427,-93.04662583
2939,3636,A,42.39701365,-70.96610485,0.0,3636,A,42.39701365,-70.96610485
2940,3637,A,37.96008904,-88.31014736,0.0,3637,A,37.96008904,-88.31014736
2943,3640,A,45.09637783,-93.15907427,0.0,3640,A,45.09637783,-93.15907427
2945,3642,A,40.71868602,-75.32179398,0.0,3642,A,40.71868602,-75.32179398
2950,3647,A,39.03225366,-84.22003474,0.0,3647,A,39.03225366,-84.22003474
2952,3649,A,39.7073771,-84.5506119,0.0,3649,A,39.7073771,-84.5506119
2955,3653,A,35.10500045,-97.27374305,0.0,3653,A,35.10500045,-97.27374305
2958,3656,A,28.20289896,-96.89990104,0.0,3656,A,28.20289896,-96.89990104
2959,3657,A,26.2608547,-79.8427193,0.0,3657,A,26.2608547,-79.8427193
2961,3659,A,42.5506968,-84.8906432,0.0,3659,A,42.5506968,-84.8906432
2965,3665,A,36.11987769,-79.23214631,0.0,3665,A,36.11987769,-79.23214631
2971,3672,A,26.00483012,-79.99094988,0.0,3672,A,26.00483012,-79.99094988
2972,3673,A,30.25943903,-95.31404797,0.0,3673,A,30.25943903,-95.31404797
2978,3679,A,34.7065356,-82.471334,0.0,3679,A,34.7065356,-82.471334
2980,3682,A,42.10503787,-73.81209713,0.0,3682,A,42.10503787,-73.81209713
2981,3683,A,35.77001983,-82.41309117,0.0,3683,A,35.77001983,-82.41309117
2982,3684,A,28.41080759,-82.03241161,0.0,3684,A,28.41080759,-82.03241161
2983,3685,A,34.39274684,-80.68470686,0.0,3685,A,34.39274684,-80.68470686
2988,3692,A,38.71103434,-77.35866476,0.0,3692,A,38.71103434,-77.35866476
2989,3693,A,39.16525265,-77.39818235,0.0,3693,A,39.16525265,-77.39818235
2992,3696,A,42.11762961,-87.88156429,0.0,3696,A,42.11762961,-87.88156429
2994,3698,A,42.48263037,-70.89900733,0.0,3698,A,42.48263037,-70.89900733
2995,3700,A,36.19862337,-86.62871983,0.0,3700,A,36.19862337,-86.62871983
3001,3708,A,47.81226837,-117.2438141,0.0,3708,A,47.81226837,-117.2438141
3002,3709,A,37.83785544,-122.2381975,0.0,3709,A,37.83785544,-122.2381975
3003,3712,A,47.72170838,-122.0867163,0.0,3712,A,47.72170838,-122.0867163
3006,3716,A,40.70527645,-73.83146655,0.0,3716,A,40.70527645,-73.83146655
3007,3717,A,36.52589488,-80.10098242,0.0,3717,A,36.52589488,-80.10098242
3011,3721,A,40.11021018,-80.55600542,0.0,3721,A,40.11021018,-80.55600542
3012,3722,A,38.56160408,-81.8494939,0.0,3722,A,38.56160408,-81.8494939
3017,3728,A,44.02352995,-116.339139,0.0,3728,A,44.02352995,-116.339139
3018,3729,A,39.76715485,-75.04990915,0.0,3729,A,39.76715485,-75.04990915
3019,3730,A,40.17703423,-75.54160337,0.0,3730,A,40.17703423,-75.54160337
3021,3733,A,44.48570519,-68.95667281,0.0,3733,A,44.48570519,-68.95667281
3022,3734,A,36.80516192,-87.25723408,0.0,3734,A,36.80516192,-87.25723408
3023,3735,A,39.33258577,-94.39119413,0.0,3735,A,39.33258577,-94.39119413
3025,3739,A,42.28545752,-83.77364748,0.0,3739,A,42.28545752,-83.77364748
3028,3742,A,34.64599349,-118.2730705,0.0,3742,A,34.64599349,-118.2730705
3031,3746,A,37.19181086,-79.68838414,0.0,3746,A,37.19181086,-79.68838414
3039,3754,A,41.10122633,-111.9745157,0.0,3754,A,41.10122633,-111.9745157
3041,3756,A,28.01988828,-82.65305372,0.0,3756,A,28.01988828,-82.65305372
3047,3764,A,30.87784631,-90.36220089,0.0,3764,A,30.87784631,-90.36220089
3049,3766,A,32.41780676,-80.82668684,0.0,3766,A,32.41780676,-80.82668684
3057,3777,A,33.37808893,-111.4115821,0.0,3777,A,33.37808893,-111.4115821
3058,3778,A,37.95546306,-122.248634,0.0,3778,A,37.95546306,-122.248634
3059,3779,A,35.51279619,-85.24491081,0.0,3779,A,35.51279619,-85.24491081
3062,3783,A,32.93849511,-96.67404089,0.0,3783,A,32.93849511,-96.67404089
3065,3786,A,34.5427571,-81.9727876,0.0,3786,A,34.5427571,-81.9727876
3066,3787,A,33.51573597,-83.99287123,0.0,3787,A,33.51573597,-83.99287123
3071,3793,A,41.59871901,-71.42376199,0.0,3793,A,41.59871901,-71.42376199
3075,3798,A,43.14387406,-83.21971194,0.0,3798,A,43.14387406,-83.21971194
3076,3799,A,42.20951182,-71.23591228,0.0,3799,A,42.20951182,-71.23591228
3077,3800,A,30.02650753,-81.42922847,0.0,3800,A,30.02650753,-81.42922847
3083,3807,A,40.50225271,-84.91688719,0.0,3807,A,40.50225271,-84.91688719
3088,3813,A,33.68162198,-117.126192,0.0,3813,A,33.68162198,-117.126192
3089,3814,A,38.19408493,-84.29681907,0.0,3814,A,38.19408493,-84.29681907
3090,3815,A,32.37552211,-110.6499809,0.0,3815,A,32.37552211,-110.6499809
3094,3821,A,40.7847973,-96.6097707,0.0,3821,A,40.7847973,-96.6097707
3096,3823,A,41.63227245,-70.46981615,0.0,3823,A,41.63227245,-70.46981615
3105,3833,A,41.81357295,-87.61348805,0.0,3833,A,41.81357295,-87.61348805
3106,3834,A,34.65122113,-117.1840887,0.0,3834,A,34.65122113,-117.1840887
3107,3835,A,33.12174166,-117.185457,0.0,3835,A,33.12174166,-117.185457
3113,3841,A,33.8117993,-111.8124646,0.0,3841,A,33.8117993,-111.8124646
3116,3846,A,37.76513522,-122.4023277,0.0,3846,A,37.76513522,-122.4023277
3120,3851,A,41.65790359,-87.15479621,0.0,3851,A,41.65790359,-87.15479621
3121,3852,A,39.86720996,-89.63236364,0.0,3852,A,39.86720996,-89.63236364
3122,3853,A,41.5996968,-81.5053321,0.0,3853,A,41.5996968,-81.5053321
3124,3855,A,37.94763194,-120.7648628,0.0,3855,A,37.94763194,-120.7648628
3127,3858,A,44.8473153,-93.0983107,0.0,3858,A,44.8473153,-93.0983107
3130,3863,A,35.46647559,-89.72918231,0.0,3863,A,35.46647559,-89.72918231
3132,3866,A,41.61329178,-73.94637822,0.0,3866,A,41.61329178,-73.94637822
3143,3881,A,42.10124135,-87.55774165,0.0,3881,A,42.10124135,-87.55774165
3147,3886,A,40.14960048,-104.7127856,0.0,3886,A,40.14960048,-104.7127856
3149,3889,A,41.18074269,-72.60054293,0.0,3889,A,41.18074269,-72.60054293
3150,3892,A,36.54324814,-86.82656886,0.0,3892,A,36.54324814,-86.82656886
3151,3894,A,44.07211601,-90.92391499,0.0,3894,A,44.07211601,-90.92391499
3152,3895,A,43.1940605,-77.5439015,0.0,3895,A,43.1940605,-77.5439015
3154,3898,A,41.51705041,-75.58359059,0.0,3898,A,41.51705041,-75.58359059
3158,3902,A,39.45688312,-84.31065688,0.0,3902,A,39.45688312,-84.31065688
3161,3907,A,41.38458553,-81.84016547,0.0,3907,A,41.38458553,-81.84016547
3162,3910,A,30.48168161,-94.04482649,0.0,3910,A,30.48168161,-94.04482649
3163,3911,A,28.53919784,-81.33964076,0.0,3911,A,28.53919784,-81.33964076
3167,3915,A,38.91809355,-89.94270145,0.0,3915,A,38.91809355,-89.94270145
3168,3917,A,39.84992368,-104.8645901,0.0,3917,A,39.84992368,-104.8645901
3169,3918,A,38.95729986,-75.35801794,0.0,3918,A,38.95729986,-75.35801794
3170,3919,A,29.73455471,-94.82378363,0.0,3919,A,29.73455471,-94.82378363
3175,3924,A,30.86004038,-90.93920922,0.0,3924,A,30.86004038,-90.93920922
3177,3926,A,40.34314557,-74.77367533,0.0,3926,A,40.34314557,-74.77367533
3183,3932,A,38.21310777,-122.3410188,0.0,3932,A,38.21310777,-122.3410188
3187,3936,A,21.5398771,-157.6003901,0.0,3936,A,21.5398771,-157.6003901
3189,3938,A,43.11500645,-77.39781555,0.0,3938,A,43.11500645,-77.39781555
3190,3939,A,33.21932885,-96.55420735,0.0,3939,A,33.21932885,-96.55420735
3191,3940,A,36.22172568,-80.09966032,0.0,3940,A,36.22172568,-80.09966032
3192,3942,A,34.294307,-118.1889126,0.0,3942,A,34.294307,-118.1889126
3195,3945,A,26.19725645,-80.10987555,0.0,3945,A,26.19725645,-80.10987555
3197,3947,A,35.96167597,-84.59112143,0.0,3947,A,35.96167597,-84.59112143
3198,3948,A,40.7882386,-72.9996054,0.0,3948,A,40.7882386,-72.9996054
3201,3952,A,37.22826084,-86.19420576,0.0,3952,A,37.22826084,-86.19420576
3202,3956,A,39.18360346,-76.98148454,0.0,3956,A,39.18360346,-76.98148454
3203,3959,A,27.22701545,-81.99958525,0.0,3959,A,27.22701545,-81.99958525
3204,3963,A,34.24936375,-84.25901175,0.0,3963,A,34.24936375,-84.25901175
3206,3965,A,39.12080054,-76.79835546,0.0,3965,A,39.12080054,-76.79835546
3211,3972,A,42.00081831,-71.32862169,0.0,3972,A,42.00081831,-71.32862169
3212,3973,A,32.81861249,-91.82309291,0.0,3973,A,32.81861249,-91.82309291
3213,3974,A,42.68568496,-87.70468104,0.0,3974,A,42.68568496,-87.70468104
3219,3980,A,43.47604492,-83.97448108,0.0,3980,A,43.47604492,-83.97448108
3220,3982,A,40.93879286,-74.03387214,0.0,3982,A,40.93879286,-74.03387214
3221,3983,A,30.53112515,-90.03240757,0.0,3983,A,30.53112515,-90.03240757
3224,3987,A,42.83595667,-70.85795233,0.0,3987,A,42.83595667,-70.85795233
3227,3991,A,42.71873451,-71.05380649,0.0,3991,A,42.71873451,-71.05380649
3235,3999,A,40.96069936,-74.03831664,0.0,3999,A,40.96069936,-74.03831664
3236,4000,A,40.88880702,-74.25858788,0.0,4000,A,40.88880702,-74.25858788
3238,4002,A,26.30226076,-97.86728214,0.0,4002,A,26.30226076,-97.86728214
3241,4005,A,32.90304858,-96.49078242,0.0,4005,A,32.90304858,-96.49078242
3246,4011,A,26.30405188,-80.03064412,0.0,4011,A,26.30405188,-80.03064412
3247,4012,A,33.14641437,-96.65952133,0.0,4012,A,33.14641437,-96.65952133
3252,4017,A,32.70276332,-96.79831668,0.0,4017,A,32.70276332,-96.79831668
3253,4018,A,26.32918294,-80.21948306,0.0,4018,A,26.32918294,-80.21948306
3255,4021,A,32.84716091,-96.72496609,0.0,4021,A,32.84716091,-96.72496609
3261,4030,A,26.18662128,-97.2005357,0.0,4030,A,26.18662128,-97.2005357
3270,4044,A,26.40019409,-79.97308491,0.0,4044,A,26.40019409,-79.97308491
3271,4045,A,26.36106465,-79.98291635,0.0,4045,A,26.36106465,-79.98291635
3274,4048,A,40.54805403,-104.563101,0.0,4048,A,40.54805403,-104.563101
3275,4050,A,26.43339915,-79.93479685,0.0,4050,A,26.43339915,-79.93479685
3279,4054,A,26.28482723,-80.19196077,0.0,4054,A,26.28482723,-80.19196077
3282,4057,A,40.70964873,-104.4530863,0.0,4057,A,40.70964873,-104.4530863
3287,4063,A,44.97164099,-93.14332601,0.0,4063,A,44.97164099,-93.14332601
3290,4068,A,27.57336421,-82.52629119,0.0,4068,A,27.57336421,-82.52629119
3296,4075,A,26.19499415,-80.03505885,0.0,4075,A,26.19499415,-80.03505885
3299,4078,A,33.88753599,-116.8478279,0.0,4078,A,33.88753599,-116.8478279
3302,4081,A,35.69263873,-86.96447267,0.0,4081,A,35.69263873,-86.96447267
3308,4087,A,32.83463123,-114.4983134,0.0,4087,A,32.83463123,-114.4983134
3310,4091,A,39.66553985,-84.15805515,0.0,4091,A,39.66553985,-84.15805515
3314,4096,A,39.75919159,-83.86354151,0.0,4096,A,39.75919159,-83.86354151
3316,4099,A,36.06783818,-84.93178622,0.0,4099,A,36.06783818,-84.93178622
3319,4107,A,38.0815437,-121.5387433,0.0,4107,A,38.0815437,-121.5387433
3321,4109,A,38.16117914,-121.9688765,0.0,4109,A,38.16117914,-121.9688765
3322,4110,A,38.00913984,-122.0213287,0.0,4110,A,38.00913984,-122.0213287
3325,4114,A,35.63534883,-78.98022567,0.0,4114,A,35.63534883,-78.98022567
3326,4115,A,43.63653393,-88.73911707,0.0,4115,A,43.63653393,-88.73911707
3330,4119,A,36.20006141,-78.19628459,0.0,4119,A,36.20006141,-78.19628459
3331,4120,A,32.09356909,-106.3276409,0.0,4120,A,32.09356909,-106.3276409
3332,4121,A,35.88898348,-78.70909752,0.0,4121,A,35.88898348,-78.70909752
3334,4123,A,39.14193184,-94.73768546,0.0,4123,A,39.14193184,-94.73768546
3336,4125,A,31.78895317,-106.3258059,0.0,4125,A,31.78895317,-106.3258059
3342,4134,A,32.05342442,-106.5318996,0.0,4134,A,32.05342442,-106.5318996
3344,4136,A,31.99377725,-106.0352601,0.0,4136,A,31.99377725,-106.0352601
3352,4145,A,32.28623608,-80.96584162,0.0,4145,A,32.28623608,-80.96584162
3353,4146,A,34.53396797,-77.55816103,0.0,4146,A,34.53396797,-77.55816103
3355,4148,A,31.88625415,-106.0324898,0.0,4148,A,31.88625415,-106.0324898
3356,4149,A,32.54462784,-81.66016676,0.0,4149,A,32.54462784,-81.66016676
3362,4156,A,40.81670856,-74.10567234,0.0,4156,A,40.81670856,-74.10567234
3365,4161,A,34.24083233,-116.8124367,0.0,4161,A,34.24083233,-116.8124367
3372,4170,A,33.8695144,-95.3016582,0.0,4170,A,33.8695144,-95.3016582
3381,4182,A,36.10315865,-90.42229635,0.0,4182,A,36.10315865,-90.42229635
3382,4184,A,28.15825847,-81.58598153,0.0,4184,A,28.15825847,-81.58598153
3387,4191,A,28.28424454,-81.65799686,0.0,4191,A,28.28424454,-81.65799686
3388,4192,A,34.98616264,-82.13660536,0.0,4192,A,34.98616264,-82.13660536
3389,4193,A,36.28275058,-83.78132252,0.0,4193,A,36.28275058,-83.78132252
3391,4196,A,27.48278403,-81.43221197,0.0,4196,A,27.48278403,-81.43221197
3393,4198,A,28.35492517,-81.40639283,0.0,4198,A,28.35492517,-81.40639283
3395,4200,A,35.32467375,-81.41227825,0.0,4200,A,35.32467375,-81.41227825
3397,4202,A,34.98616072,-82.69687066,0.0,4202,A,34.98616072,-82.69687066
3410,4218,A,42.11656557,-87.75756143,0.0,4218,A,42.11656557,-87.75756143
3414,4223,A,42.64503596,-87.75001944,0.0,4223,A,42.64503596,-87.75001944
3416,4225,A,30.66048459,-84.02678241,0.0,4225,A,30.66048459,-84.02678241
3421,4232,A,42.23994695,-87.66280005,0.0,4232,A,42.23994695,-87.66280005
3422,4234,A,30.17416799,-83.50600351,0.0,4234,A,30.17416799,-83.50600351
3424,4236,A,42.08938554,-87.79068546,0.0,4236,A,42.08938554,-87.79068546
3426,4239,A,42.20960746,-87.84891744,0.0,4239,A,42.20960746,-87.84891744
3429,4242,A,42.7192019,-87.8440819,0.0,4242,A,42.7192019,-87.8440819
3430,4243,A,42.37172236,-87.75949764,0.0,4243,A,42.37172236,-87.75949764
3433,4246,A,42.62655978,-87.86311822,0.0,4246,A,42.62655978,-87.86311822
3435,4248,A,42.28249234,-88.15463316,0.0,4248,A,42.28249234,-88.15463316
3438,4252,A,42.28725446,-87.56083554,0.0,4252,A,42.28725446,-87.56083554
3445,4262,A,42.50996431,-87.78638319,0.0,4262,A,42.50996431,-87.78638319
3447,4264,A,42.47405697,-87.77794803,0.0,4264,A,42.47405697,-87.77794803
3448,4265,A,30.588877,-86.2798102,0.0,4265,A,30.588877,-86.2798102
3452,4269,A,33.13523358,-80.06071742,0.0,4269,A,33.13523358,-80.06071742
3453,4270,A,32.96904018,-79.73445322,0.0,4270,A,32.96904018,-79.73445322
3458,4277,A,42.11931612,-87.75893118,0.0,4277,A,42.11931612,-87.75893118
3461,4281,A,42.55411383,-87.85866337,0.0,4281,A,42.55411383,-87.85866337
3465,4286,A,30.14511183,-95.30730317,0.0,4286,A,30.14511183,-95.30730317
3466,4287,A,42.10534835,-87.82772665,0.0,4287,A,42.10534835,-87.82772665
3468,4289,A,42.02798919,-87.76554021,0.0,4289,A,42.02798919,-87.76554021
3473,4295,A,33.42702028,-79.76547172,0.0,4295,A,33.42702028,-79.76547172
3475,4298,A,39.39215484,-94.23200276,0.0,4298,A,39.39215484,-94.23200276
3477,4300,A,41.33846221,-87.67112699,0.0,4300,A,41.33846221,-87.67112699
3478,4302,A,35.81380741,-82.43073659,0.0,4302,A,35.81380741,-82.43073659
3479,4303,A,39.40622682,-94.48836018,0.0,4303,A,39.40622682,-94.48836018
3480,4304,A,42.47156025,-88.84673775,0.0,4304,A,42.47156025,-88.84673775
3486,4311,A,32.98584226,-96.86903074,0.0,4311,A,32.98584226,-96.86903074
3487,4312,A,39.17359064,-94.44758686,0.0,4312,A,39.17359064,-94.44758686
3488,4313,A,41.76288772,-87.89238528,0.0,4313,A,41.76288772,-87.89238528
3489,4315,A,39.24305389,-94.28290911,0.0,4315,A,39.24305389,-94.28290911
3493,4319,A,33.01170329,-97.00838371,0.0,4319,A,33.01170329,-97.00838371
3495,4323,A,41.80724709,-88.00732801,0.0,4323,A,41.80724709,-88.00732801
3503,4332,A,38.94241095,-94.38328405,0.0,4332,A,38.94241095,-94.38328405
3505,4334,A,28.21568013,-82.07673587,0.0,4334,A,28.21568013,-82.07673587
3509,4339,A,41.50117315,-88.95685385,0.0,4339,A,41.50117315,-88.95685385
3510,4340,A,28.09477912,-82.14350288,0.0,4340,A,28.09477912,-82.14350288
3511,4343,A,39.40984979,-85.70113161,0.0,4343,A,39.40984979,-85.70113161
3512,4344,A,38.24941254,-87.25403746,0.0,4344,A,38.24941254,-87.25403746
3514,4346,A,27.93595426,-82.30629574,0.0,4346,A,27.93595426,-82.30629574
3515,4347,A,28.17781178,-81.95825222,0.0,4347,A,28.17781178,-81.95825222
3516,4348,A,28.22426664,-82.18117036,0.0,4348,A,28.22426664,-82.18117036
3519,4351,A,38.38406104,-85.75966096,0.0,4351,A,38.38406104,-85.75966096
3520,4352,A,28.40523509,-82.08968991,0.0,4352,A,28.40523509,-82.08968991
3527,4361,A,38.98437781,-86.36505219,0.0,4361,A,38.98437781,-86.36505219
3528,4362,A,21.1263827,-156.4403328,0.0,4362,A,21.1263827,-156.4403328
3529,4363,A,21.54741454,-157.8514555,0.0,4363,A,21.54741454,-157.8514555
3530,4364,A,37.41184176,-77.27108024,0.0,4364,A,37.41184176,-77.27108024
3533,4370,A,34.00296074,-81.11185566,0.0,4370,A,34.00296074,-81.11185566
3537,4374,A,40.83954325,-111.7099967,0.0,4374,A,40.83954325,-111.7099967
3540,4377,A,40.79233685,-111.7175841,0.0,4377,A,40.79233685,-111.7175841
3541,4378,A,40.98114781,-111.7942153,0.0,4378,A,40.98114781,-111.7942153
3542,4379,A,41.25081098,-111.8841062,0.0,4379,A,41.25081098,-111.8841062
3547,4388,A,27.87076491,-80.09407279,0.0,4388,A,27.87076491,-80.09407279
3549,4392,A,33.9588788,-84.5176642,0.0,4392,A,33.9588788,-84.5176642
3552,4396,A,41.93719391,-87.48468939,0.0,4396,A,41.93719391,-87.48468939
3554,4399,A,42.19594,-87.421511,0.0,4399,A,42.19594,-87.421511
3559,4407,A,42.01221482,-87.39777918,0.0,4407,A,42.01221482,-87.39777918
3560,4408,A,42.45931245,-71.02185055,0.0,4408,A,42.45931245,-71.02185055
3561,4409,A,41.8947446,-87.5097589,0.0,4409,A,41.8947446,-87.5097589
3562,4410,A,42.02653337,-87.60281813,0.0,4410,A,42.02653337,-87.60281813
3567,4416,A,42.19504445,-87.53186055,0.0,4416,A,42.19504445,-87.53186055
3568,4418,A,42.09165919,-87.48497481,0.0,4418,A,42.09165919,-87.48497481
3569,4419,A,42.5943126,-70.8297166,0.0,4419,A,42.5943126,-70.8297166
3570,4420,A,39.22534867,-95.50480773,0.0,4420,A,39.22534867,-95.50480773
